,Unnamed: 0,session_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
143,143,0257aff792ec6,7257140,9377362,10511626,2663095,2667270,1535635,10644372,2788752,1986189,1018283,2064778,4488722,1018256,2663110,6199566,3196195,2529644,3583390,1721801,692701,1403190,4846662,2702696,4777248,4484002
144,144,0258dede34c78,4694754,7014738,5934424,4688534,5164118,5735594,8903596,9798888,4897456,7182776,10102074,9691384,,,,,,,,,,,,,
145,145,0258fb675d144,99472,322306,99486,2346466,1030646,1148485,1218950,1333770,1781197,1841489,1945573,2100660,2215434,2727600,3222982,6315716,6317876,6338578,6379484,6666078,8597320,9661078,10041722,980947,1024382
146,146,02662bd447ab2,10601942,4920348,506186,513261,602036,7238930,3438700,2799902,3187258,2631412,7415142,529031,926315,4062114,6932390,948159,5871228,327121,8942600,6118684,5434396,6688372,8775378,1711851,6439878
147,147,0267815a217b9,33241,42117,3176712,33245,1183714,3155562,16395,5104226,85462,2423450,39767,42247,7493270,42226,42214,4860432,9521658,15453,5090876,39768,3155115,39769,39770,2668878,33270
148,148,0267c134f4e8b,99959,535056,107829,7359276,86231,86127,3157494,86128,137984,8707122,1647915,10347490,10359214,7348484,1768285,1344204,1164154,10481628,11405,211366,1385904,11399,4692742,11442,5653306
149,149,026b709296059,3365500,571196,3147528,321201,1329303,571146,1885339,4503930,5194848,6337844,2657136,348351,321221,1394163,2715739,3252806,4148350,4561136,8286140,1886265,2200888,1979613,8209148,6991374,569491
150,150,0272a580c2d82,1366452,18489,3795246,1487915,153010,12610,12594,853456,46472,6626868,925325,342836,47020,1075570,1976493,12611,12605,109911,12608,1384125,5479206,12604,12598,109915,12602
151,151,0273aec19f2d0,114005,115566,15369,51934,1216666,117192,121673,6063498,86325,138369,147410,52310,52858,51663,294232,1348328,3112181,115890,147574,51337,129208,894273,201771,14956,468521
152,152,027a46ec8a52e,5778502,9378316,1288218,4861156,5181244,4622978,695726,361146,2575902,1842197,2213696,563441,991083,9390382,111414,695721,3817004,5478066,2760896,2598152,3367038,2378358,7344744,1437491,509036
153,153,027c4fe0bad5b,57049,8544,1810141,8577,893925,8568,8549,8586,8543,8567,8599,58492,8614,8533,8572,8518,129571,8561,8602,102082,8620,8578,8619,796756,8564
154,154,027cd9a84c010,1455251,2553292,15854,40887,16283,2713896,40899,40917,40921,15119,40886,40942,2727758,2805646,40934,40933,40896,86698,7913988,14896,40947,15122,40908,3367468,8437118
155,155,027da646fe223,9774076,4663498,1000311,9737344,2644874,3970274,1000329,2049245,1766015,509711,2350776,1947669,2032399,6626416,1110681,4497624,3385580,8474294,2847570,5413492,3989968,2185674,2839722,1950049,504106
156,156,0282e6d3a969e,19993,20047,19881,45437,962513,19957,20010,19874,3167001,2835346,4022888,19950,2745599,1277327,20121,3882398,484826,7946490,3924940,84293,5913924,10126584,,,
157,157,0283233bddeb1,6841986,50221,48507,12281,49557,50484,49057,12103,6924144,12021,82462,1180178,12111,4726980,82324,82438,903263,82540,4219300,8102518,157771,11907,83359,119704,9757848
158,158,028c8633d5a15,3134566,82599,45922,1458239,82769,83967,4928540,1270518,1970767,1046490,45023,1401782,122132,927797,6185532,1577897,2384665,2588986,108864,1546199,2152854,1083120,2000987,108641,2798050
159,159,029ab0c19b4fb,2507938,2729506,2031715,2035243,2676938,2813998,1564809,2037903,2394436,2516950,2877857,106412,2064268,2506510,2318438,4064486,2036539,2038497,2717696,2771476,2857754,2857775,3139362,3770718,5404648
160,160,029fc12898b41,3580092,5798756,44076,347446,1554357,2380511,88620,6654094,88550,44423,1510189,5757802,7107198,44422,43594,43459,44153,8911136,43797,88549,2554865,6847198,3053070,8337204,9786608
161,161,02a6f081dd823,43952,44163,43959,44832,44155,44394,44496,44404,44904,101050,44103,44247,1322090,44289,44008,44288,974755,138567,43764,3805840,843686,1395055,43995,44391,44279
162,162,02aceea127620,314416,313961,3242462,1993437,2517810,2328540,1035482,4027824,362086,2349724,4900736,4502894,5750672,2046161,9361566,2519672,362076,8406942,2022459,2029187,4696110,1035480,9816394,5110392,4670490
163,163,02ae50fde71b8,551936,551961,559146,3234298,552111,1812725,10719130,6000630,1950201,1112016,77851,58513,,,,,,,,,,,,,
164,164,02b082c91d743,29203,9806122,29176,14582,2578853,29205,1710983,9844372,8001836,29199,6226554,1810461,14583,1488053,2581718,1752249,5099820,6430808,29204,29191,83273,14584,41060,920661,1890697
165,165,02b52dc947d2a,349046,501066,956969,1046762,1105266,2782728,9450352,3440036,2791160,349326,2809026,2782722,,,,,,,,,,,,,
166,166,02b57bb28615b,111958,3925946,82962,5478336,82175,82954,5477170,5517912,,,,,,,,,,,,,,,,,
167,167,02bba7f424751,2674080,6510356,104721,2517294,1949255,2053902,2877524,2034321,3383575,2321548,2308716,4586258,1639093,2032251,2551652,3797414,2321890,2320428,6241210,2311004,4551464,2902506,4592152,3798418,3845462
168,168,02be411d67a13,914597,4113380,439371,2548232,1548189,34249,1726943,5201578,825696,1448759,4113824,1080022,4766082,1707685,34235,34253,1503093,4814414,3230570,2184528,34252,34254,5061530,9603812,914751
169,169,02c0c38ecf104,44748,9354010,44208,44386,347546,44324,44402,1845397,3953562,43358,43538,2519718,44219,43681,394136,75985,153237,44884,64193,69764,2003575,65433,43622,7492132,1216470
170,170,02c826d523d34,774653,557396,1952433,1709451,1168958,4429672,4057758,10563034,6948956,10599814,7673514,8260196,10568860,3385464,639506,1004285,7533354,1285952,1309924,10578288,1165219,1515625,10566398,8872466,1825531
171,171,02cb7d2a0e6d9,2805114,1950899,1364710,12615,2333066,2826684,894759,5414344,5008620,152874,2755008,1718379,10296094,2632354,1236250,2742246,934767,6442096,8438270,9665422,3469790,1709625,7226282,9169720,2048475
172,172,02cedaa7a16ec,103483,5708958,103557,103498,103682,818266,2396806,9781296,2088146,346876,6655310,2583216,6380088,103668,110192,7929808,8464070,944525,110185,3145492,8138610,6467782,917339,3889978,7847282
173,173,02d0c00cb2bca,127125,4359818,1769449,2899388,1068064,3983674,2028655,3892430,2032743,2576820,1389730,8308550,4087094,2369470,2776678,2035083,3184692,2780833,8171450,4028526,3241426,7268768,2734609,2069186,3954394
174,174,02d6c1a06a153,4793446,4533202,9384058,5931538,5932700,6149272,5936912,5169672,5114014,5938028,5167906,5931354,,,,,,,,,,,,,
175,175,02dde3ac8d5cd,921913,1715855,7003032,4518106,5894152,996581,9097308,9021312,9451550,9607768,6292010,5894288,9476592,9998226,6636840,10571276,6760770,6686754,9374906,9395426,7988478,,,,
176,176,02de7a4265ca1,80760,1005807,2884070,35283,1946779,35281,378581,1360729,35268,1553883,34258,1363557,35269,35286,2095274,35266,1709779,35270,126335,3877544,2597630,33980,936391,1321293,1344987
177,177,02e01780dc718,163254,4495244,163813,155753,891793,162859,163166,4124014,163076,155648,779253,162864,8015064,8463448,9209194,,,,,,,,,,
178,178,02e0b5ae57936,1073868,5722432,7809234,1460259,47774,47160,12653,1770455,46574,47065,12712,3218556,47072,47672,48153,884185,3147401,46765,880913,6846814,1160364,3755574,47115,2269834,12703
179,179,02e1fa1daf175,10068506,4827288,9445664,7266116,2384106,5751098,2384098,6826988,7091876,6760752,4018698,4794454,5791904,5999208,6532948,7266090,8912838,9517632,9619290,,,,,,
180,180,02e349a10aef8,157883,197736,157885,197846,794881,2572050,7960664,1129965,4059556,1576691,208011,2225470,162653,6799616,2361904,9653224,1042642,1516795,1894921,3883310,163664,3805196,162185,1729397,8109384
181,181,02e4663b064ae,7155466,9143000,2575970,9187430,3500876,8262488,6856382,7328786,7128252,1718119,6676406,7938602,1257149,6893400,4439848,2217198,6400554,2897073,3186502,4851666,2102888,4636518,7735144,10375288,1277106
182,182,02e6ecb9bca3f,797846,887467,2421210,5213744,10359276,1167012,398881,356121,10339558,10812136,666486,10043274,1953247,1233212,364086,940958,1335288,949159,1391620,9958202,2397822,7846292,6918616,1190610,9554852
183,183,02eb7d3fece32,6186026,3974782,39024,752371,2006575,35438,8107572,35380,1010327,4125554,35382,385766,1836961,2553136,1817051,1325461,1347852,6002860,35437,5478430,5104362,1082844,2001725,7365040,35385
184,184,03030a7a6d497,2567604,8241498,7291630,6219160,6117392,6790666,3804510,10000922,5514944,3502718,3834684,4108380,7729640,8950176,9157988,9450996,9739032,10699004,11206184,,,,,,
185,185,030657d893449,11087200,8268614,2356310,7858458,3196544,4067068,2488726,1314825,4563780,416106,4640178,8975942,2678882,5764942,3963394,1932587,2489210,4554508,8767230,8255146,7296226,416131,4008514,492726,1029526
186,186,030af20c8db51,3166474,2940716,10147942,7094600,2685991,6463814,2940784,,,,,,,,,,,,,,,,,,
187,187,030f6f91ed416,4944054,4638392,3822132,2505520,4082890,6938226,6146404,8882274,5412596,6117006,5162020,8809336,6677906,,,,,,,,,,,,
188,188,0310c8afd2d02,773188,9287386,2195998,2227864,1010317,7361412,2662198,1010269,1010273,1725455,1838845,1952729,2101222,2123044,2127152,2517341,2662169,2662221,4693058,3520054,3989014,4174292,4522356,4649494,4799044
189,189,0312fd79b5be0,40630,40849,2085372,6892694,1319094,6769,6761,2334254,1762767,809491,6768,40650,83855,97666,151961,396591,1245477,2299312,2326162,3818752,5722468,5816692,2254878,6804,8991058
190,190,03151062bbb26,682996,5421234,3159428,1319310,1302580,96831,682981,1104420,2571581,8510924,150959,682991,1203070,107112,5865738,682986,682976,1421105,2359314,3058172,1458511,2250686,150958,1220992,2839805
191,191,031819c75c2ef,71866,4415424,70180,64178,3150136,61007,5967496,75099,59571,1237546,62274,70752,564506,79826,1032240,1173217,3371784,72764,57071,62463,71490,64156,75086,72765,1216968
192,192,031d97d88882f,9497274,1461097,4649782,2073072,2148634,9602166,2484254,2239362,4836752,4635864,5408815,2345776,2149874,6363562,7926146,4536620,1647641,5002282,9377628,1861841,6317172,2795104,1356626,2250260,5208612
193,193,031e9b0d12711,990589,1566859,6808420,1813289,2834324,2618444,994031,1030928,11256394,8867006,3758398,8447610,6817520,9372220,8953340,9735784,9800918,9743686,9777298,9781646,8237914,8931142,9734606,9773902,9745358
194,194,03215430c22e8,4055748,2252498,2252516,2252474,4627508,8441620,6321190,6393776,5707366,2252742,2273402,4966522,8564498,8418722,,,,,,,,,,,
195,195,033d369afe592,2717792,1312693,6628728,1350605,3486366,5944434,,,,,,,,,,,,,,,,,,,
196,196,033f4ad7affbc,15559,906535,98525,3810308,2169042,2110900,55250,4304106,18275,2158960,96280,55251,880187,55253,101725,55252,96984,97553,13757,2459024,914261,2625380,25922,98527,1471299
197,197,0341cb00bc282,4959408,2317326,2753888,2860568,10213704,5164312,6933210,6712790,6447364,8398212,,,,,,,,,,,,,,,
198,198,035405eefb5ca,758201,4857940,1340254,2393748,4338100,2304696,909869,3159917,3973218,4526790,902131,3245071,7918654,686281,713141,5464684,5839404,1763741,5166952,4791564,6041232,6537558,6426706,3375863,
199,199,0354504ff3181,2018313,5646128,5063560,4490442,3540672,3540778,3890142,4535882,6336874,1178444,3540320,3540984,9026840,3541264,7698204,1178446,1532505,3540904,3890150,3541728,7786888,1102818,3075995,5442614,3890158
200,200,0355d14e1cfc0,9990572,93912,95762,97909,104163,111932,2289812,2367912,2901236,4134402,4165862,5084538,5206878,104110,148761,2610230,1016689,8477336,93914,2786854,322071,4013400,104111,2734631,912759
201,201,035ff61e8ecd8,1902229,9702,2035207,3533704,3553952,9860908,1817533,6648590,3433534,898841,9700,1289784,36552,908019,1168411,36614,4694370,2123530,36621,9171,9169,3498748,37650,3079715,36592
202,202,0360376ae1c8b,916551,2833174,37485,4551604,1875647,2029895,4719428,37487,153341,37482,4808714,1155426,2249542,3178818,2162684,948749,2034911,37483,37484,2023143,1153756,1462359,2315070,2603468,2316860
203,203,03685a812f6c1,3136320,3067538,6640552,3145520,7877892,1325634,6276196,5067796,97901,101594,101597,111055,148073,471521,850496,899667,1282296,5105704,6437496,898659,925611,5157542,743191,4885058,101604
204,204,036a30f6e0856,396351,2144472,5098940,,,,,,,,,,,,,,,,,,,,,,
205,205,036c612364525,42613,128815,43151,914361,34354,42356,43050,3173632,126930,4319272,9346868,34357,913203,684761,380426,2027667,6953268,2880240,9879096,6735912,,,,,
206,206,036e2d0fab77e,8459162,3202221,6863236,3148916,478096,109339,4104752,104565,2255798,1816849,4286736,95794,3089034,6728506,2745973,477986,9711132,104917,3799322,9072726,7709430,104653,104913,6468518,8409926
207,207,03717f82861da,8951616,10602056,6435164,2873869,6784742,9883406,8428378,1827481,43380,837831,1053394,6402028,44325,844441,1330934,43991,44839,971567,610666,8839756,11039630,4595230,43954,43427,929017
208,208,037737b316e6d,61581,68784,899715,1702091,140281,62958,910273,797781,2218018,63421,102374,1910201,3242378,76431,70490,73677,399921,374986,372131,961657,386396,57349,376761,78332,61795
209,209,037aa2bde292c,978447,9885184,978427,653426,974605,770213,98818,1710901,1289600,1456185,98790,1332354,675831,1420227,1695371,675951,3972142,6549356,5525318,1077356,236266,9831768,1099844,2554356,2078714
210,210,037f3ba09d641,429711,326701,3839336,5961418,5434806,4524242,2132730,4387718,326661,1018845,1499425,1651487,2857625,326821,4182776,9722216,8942174,5132870,8127270,10106086,8209996,8895226,8248980,,
211,211,037f9d8b9e9bb,4412788,53876,14773,1771279,109438,1753149,53834,53841,929429,1504083,8992496,53860,1204106,53835,53969,53867,53859,53929,1106804,53839,15487,1321404,98994,53856,53976
212,212,03866fa7923dc,2225536,3385346,1167628,3493010,4940604,2830710,1167626,4209936,2499808,2501006,4017608,2728480,3164586,3206302,2655517,37675,1098328,1842263,2524100,2791450,1355617,131292,2758880,1788189,2567168
213,213,038a4f6b2a7a2,2862446,3195002,3248756,3505256,4493038,6697792,9213338,9478182,8790250,8937746,9602110,2857825,3219374,2813095,2846354,2313080,5122924,7714700,7879968,8871862,5181116,3215700,6697732,2857822,3477648
214,214,03949fb2588b8,2782626,2256890,8970404,7765436,3965744,3368330,6283738,2826807,5811106,1857763,2571220,9836664,4625580,8562832,4751040,9733750,6457096,,,,,,,,
215,215,0394f24b6c746,4572856,933451,6533954,6365508,107368,151827,3501540,3484880,907363,36453,5081140,1592149,5746558,1489021,4087282,36466,915997,4036562,2432156,36454,80291,2831136,1510073,6458502,36462
216,216,0395d1f32ac5a,1888653,3243294,510126,1673821,1499553,8738256,8227448,1241177,2296442,1673823,2178906,3901080,1827135,2246386,4490010,4823238,3133206,3583050,2096800,4984730,1673831,1673835,4440774,1119808,1673813
217,217,0397427607d20,7195520,8966820,8190538,3814856,7212780,9464102,2377856,3790292,5707516,6410456,6411248,,,,,,,,,,,,,,
218,218,03a018567d3af,5172,5154,51936,52525,1391638,2742762,7018094,159224,39853,5166,5170,159208,5116,86662,1218834,5123,153885,14868,39933,335876,335356,1976213,97355,2020939,3075028
219,219,03a1fb6f05cf9,2788113,2889024,3024842,6717830,80218,2416978,37520,37539,37629,80303,84840,1236058,1954129,2307346,2686794,3149058,3252707,3474502,4028772,4042130,4241024,5201490,8960464,439761,2491926
220,220,03a4b50df5fa9,61381,64723,65022,3136732,79301,73629,76240,71276,2529626,14548,33289,149880,60398,2269464,64956,3183602,63490,60137,58605,75249,77302,68229,66422,56184,67806
221,221,03a6763fd9545,1136799,942543,1471623,1630377,1810727,1955627,2215276,2925620,3757080,1639371,932697,322191,1725901,942819,6317894,1638523,3548982,1364051,1356198,6624466,1204754,925545,8508064,8190866,6538516
222,222,03a6c3f7bf20c,439106,457111,40507,959287,95631,149410,127957,4451394,97572,648541,685576,2286314,4415036,2755241,4670716,685581,40248,1886941,4545852,6862844,7358970,5166566,7224438,2517210,8057050
223,223,03ae408ad4d86,1407582,1511925,6037360,2858163,1296024,1409151,2910082,7256260,3376394,2680462,5169788,2685579,6640818,2811342,9509100,6443928,6783524,9380130,,,,,,,
224,224,03aedb0063dea,49195,49142,6273198,1439453,1560691,81351,109686,219771,219971,219766,4342328,341546,2742186,435156,1079068,1386046,49651,1152950,48673,2753422,50686,1886543,7828546,4105376,2645234
225,225,03b0deaa5fdee,106808,1543335,3756866,3879376,3133143,128516,104737,8667020,930069,1500421,3175626,3854730,3986682,6307418,393326,1194224,10897954,118572,107015,477816,1204582,3580924,128515,1154746,1253427
226,226,03b2bc1df3ac8,2469404,3818266,4386536,508851,888779,923291,3899110,7138516,1045664,4343390,8144742,2158000,8911470,3816128,4599632,1647453,3842450,6622348,3896402,2296554,2049081,4713262,2600422,110246,8733884
227,227,03b5bdc06f52c,2968804,2973238,2974612,2975988,2980166,2967060,5789876,2977974,2966462,2957126,5061614,7127784,2968300,2986894,2991390,3041618,2956288,4176650,5723068,2963352,2973240,3010142,2913278,2968766,2974278
228,228,03b7296261ee2,2547593,4599632,508851,3896402,377921,3818266,2158000,4641754,5910846,4174444,6622348,3184674,4386536,6918382,3508690,1428752,2026377,8263142,3135186,2296554,2600422,1647453,2787556,2295654,8334594
229,229,03c13ef75d991,1449201,7107198,44548,43371,5861070,44355,88550,44076,44153,44372,44681,43946,44922,101001,43459,43770,2380511,44423,44790,44493,44787,1646409,5757802,44664,44680
230,230,03cdbba9fa9ed,79976,10426226,10378110,152290,10365974,9253482,10342426,10285422,10357676,152291,10375182,10316036,9482080,7962792,10396972,10977334,7963728,10387578,10740148,10417580,10913664,10786996,10259540,4807940,10827884
231,231,03d35415d891a,323956,107015,930069,1119802,1104184,1185474,2634882,3493644,6918958,3133143,3367616,312841,165124,128516,477836,1323254,1689833,897701,5643692,323951,104964,1370094,6658802,2791283,2556593
232,232,03d3f96d65143,80760,35281,2884070,1360729,34258,1946779,35283,1005807,378581,35268,1553883,35266,35286,2567688,2095274,35270,1056094,2213378,2898020,3178142,1709779,35269,5067598,940628,33980
233,233,03d484e6e95e4,532591,532586,1710545,775653,1307048,5913216,,,,,,,,,,,,,,,,,,,
234,234,03d5f0ec41745,119337,8876,65349,8860,64081,3136742,8853,68805,56162,67039,67029,67026,3136814,73745,1291948,57606,66997,77092,59104,1167201,58566,61180,70396,66985,4049958
235,235,03d990c25f31a,20297,20257,20261,6273896,20319,20308,14114,20266,20275,20292,20313,20268,20294,20316,20321,20573,45143,1446433,1450171,1834979,4043622,2086192,20381,20404,4861444
236,236,03dd149b7a7f9,1985343,1329269,971431,1000041,1120035,2629306,4105146,399536,1929717,2905508,2518958,1298908,1788525,5458982,3532752,714341,1101190,1107534,595406,1981195,2834596,1000029,999997,4669238,6229804
