user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
NIC36K2X2WV0,3a619488b4656,1541070362,31,change of sort order,price only,DE,"Fort Lauderdale, USA",desktop,,,
CDY20YGMTWTF,79dc7c3b5826d,1541532357,44,interaction item image,187131,AR,"Buenos Aires, Argentina",mobile,,,
M091XG7SSV5S,5899fb3cd74b5,1541277377,3,change of sort order,distance and recommended,IN,"Navi Mumbai, India",mobile,,,
UB1WUY8P64JU,93beb28915053,1541336119,96,interaction item info,394996,IT,"Venice, Italy",desktop,,,
4JNHWUMWKL0A,1efc7705c1ce2,1541482974,16,interaction item image,9394470,IN,"Mount Abu, India",mobile,,,
KQDP7HW7P174,ee1dc44864c28,1541524436,61,interaction item image,100302,MX,"Acapulco, Mexico",desktop,,,
330PEZ2CVZDV,bf709199ef69c,1541199021,26,filter selection,Sort By Distance,JP,"Kyoto, Japan",mobile,Sort By Distance,,
9GQDRLFONNKU,4ee0b0126f125,1541259089,136,interaction item image,2724794,CA,"Dubai, United Arab Emirates",mobile,,,
TQQQJ455X1PL,e43de68397775,1541363479,1,search for item,2589556,DE,"Mui Ne, Vietnam",desktop,,,
NEE4R0F08SHI,3d0bdbbdedbe7,1541370643,42,interaction item image,10828836,CA,"Vernon, Canada",tablet,,,
87730CQMB7WU,4b16e5cdd4a8f,1541210106,57,interaction item image,6864228,US,"Playa Pesquero, Cuba",desktop,,,
X0813CO0F421,58f736023c282,1541255358,5,interaction item image,10451892,DE,"Lensahn, Germany",mobile,,,
4DIXACRFQ3WW,9bb3f6984aa57,1541491555,8,interaction item image,103251,MY,"Lumut, Malaysia",desktop,,,
040ELIL6XQ1U,2c6f738e1791d,1541188129,37,interaction item image,945255,US,"Barcelona, Spain",desktop,,,
R37JGBP405Q6,4ab8462b5d212,1541501756,46,interaction item image,84387,ES,"Varadero, Cuba",mobile,,,
GFH1AFOKCQG6,5b28df9554f59,1541198394,9,interaction item image,44410,UK,"Victoria, Canada",mobile,,,
RR13LY36PG8W,2f4a6d837d37e,1541413426,38,interaction item image,1541223,IN,"Udhagamandalam, India",desktop,,,
BHH33F4HHZM9,4a673233bf3cd,1541335075,52,interaction item image,3939952,AU,"Inverloch, Australia",tablet,,,
7F2B2TTTQ0R0,1cdbc36c28dc7,1541176993,83,interaction item image,3932110,RU,"Sochi, Russia",desktop,,,
HYJJ69HEH00S,0c1dde4b54104,1541080475,109,interaction item image,3139481,DE,"London, United Kingdom",desktop,,,
2QD9BF9RQXK7,6dbca0913462f,1541462068,227,interaction item image,52478,UK,"Berlin, Germany",desktop,,,
6O2HN6AM28H0,35e1cfaf406a9,1541154374,11,interaction item image,1941147,PL,"Karlino , Poland",mobile,,,
WF69NG2JKP16,23b37829a1bc1,1541087854,46,interaction item image,5055268,DE,"Berlin, Germany",mobile,,,
CUENFL2QZL9N,73b189e634f52,1541173379,20,interaction item image,3144968,BR,"Penha, Brazil",mobile,,,
591BA7J58GK9,abc83b6f55103,1541536791,221,interaction item image,1031616,BR,"Natal, Brazil",desktop,,,
8VSBEJRBAV9J,6dff871d444d6,1541164542,35,interaction item image,20777,IT,"Florence, Italy",desktop,,,
X3F5FADLE27S,5dcd3f3e6fe8a,1541439749,30,interaction item image,509061,PE,"Ica, Peru",desktop,,,
W80PRM44D84T,6edd4e2da6a68,1541342756,17,interaction item image,2046181,US,"Recife, Brazil",desktop,,,
5QPC19QUS21O,ef11c5647914f,1541434618,5,interaction item image,1235860,BR,"Caldas Novas, Brazil",mobile,,,
3PDQL1R9UK40,333d032956bea,1541064130,14,interaction item image,2594544,TR,"Ağva, Turkey",desktop,,,
W53C28TNQ2JK,1034dbc8f4106,1541167404,2,interaction item image,2623927,RS,"Polichrono, Greece",mobile,,,
8M4DV6WS2W1V,efb8d09c00ae2,1541161374,4,interaction item image,150714,AU,"Brisbane, Australia",mobile,,,
8T7732W6BXM2,0ea59879f6197,1541108200,4,search for destination,"Las Vegas, USA",CA,"Las Vegas, USA",desktop,,,
BQ3DE2IOCRO3,ed55df5ecee1b,1541278782,58,interaction item image,29811,US,"Playa Bavaro, Dominican Republic",desktop,,,
E6ND4BQHZAUU,be1c54fc6abc1,1541210790,15,interaction item image,5970702,CO,"Moniquirá, Colombia",mobile,,,
G7PNZSDYD16P,e6cee538ebeca,1541239815,92,interaction item image,2315756,TR,"Izmir, Turkey",mobile,,,
VEXRCJD5HG39,1ab777fa0bf65,1541211289,62,filter selection,House / Apartment,UY,"Rio Grande, Brazil",desktop,Best Value,,
ZGQJN5C0Y3J0,504d8c97e9330,1541043266,28,interaction item image,69016,US,"Plantation, USA",mobile,,,
IO72F8H4PG14,2007ef0355ebe,1541393340,69,interaction item image,402116,MY,"Ipoh, Malaysia",mobile,,,
V9LC90JCO98O,dde96bfe9e100,1541104468,24,interaction item image,82001,UK,"Rome, Italy",desktop,,,
OU07BR2PEBN9,6ec06c0b05228,1541086195,369,interaction item image,9773310,DE,"Amsterdam, Netherlands",desktop,,,
P55LQB2X7T13,6cbafa6e7f0d9,1541059825,95,interaction item info,4572966,IN,"Wayanad, India",mobile,,,
7KGUYEPT841S,544a454cb6482,1541110984,219,interaction item image,1533901,IT,"Giardini-Naxos, Italy",mobile,,,
QZNG0TZ3921C,147821a00e577,1541456618,165,interaction item image,42125,US,"Amsterdam, Netherlands",desktop,,,
JFLYN5RRKCMG,547842b74ee92,1541320108,4,interaction item image,3539340,JP,"Saitama, Japan",mobile,,,
CY6EO2Y9DFVP,d4d1eb5b2334a,1541546590,34,interaction item image,1651311,BR,"Morro de São Paulo, Brazil",mobile,,,
2POG71E0674T,d1196b9eccd75,1541071038,84,interaction item image,14110,MX,"Amsterdam, Netherlands",mobile,,,
G2EEV1DDMK85,0a6e4f08e21d8,1541058932,69,interaction item image,3766908,RU,"Pattaya, Thailand",desktop,,,
TQL7RE2L7OMR,27d4b02c0c33e,1541361157,1,interaction item deals,15135,FR,"Colmar, France",mobile,,,
BXUVK7YMSGRO,da1e29cbdcd65,1541418340,3,interaction item image,1950907,UK,"Harrogate, United Kingdom",desktop,,,
V5CORA8UOQ5L,0ec8fe2f95791,1541347750,9,interaction item image,16179,CH,"Grindelwald, Switzerland",desktop,,,
B36XB3R6BOUW,a192fce497927,1541520461,6,interaction item image,100147,DE,"Aqaba City, Jordan",mobile,,,
DGBWGI6IS0Y1,04d48ceeaad2d,1541393338,420,interaction item image,8828242,IN,"Udaipur, India",mobile,,,
N1DIDWG6C018,16626ec486014,1541349121,298,interaction item rating,2632410,BR,"João Pessoa, Brazil",desktop,,,
1MIZ54BLSW2Z,a6ef9cf37d8a3,1541036495,5,interaction item image,5960684,MX,"Playa del Carmen, Mexico",desktop,,,
WL38TDQ2507U,59f67b9e9c175,1541479290,30,interaction item image,770653,AU,"Noosa, Australia",mobile,,,
O2CP7T4K2WPW,221e9fc96c277,1541531856,343,interaction item image,5817102,MX,"Ciudad del Carmen, Mexico",desktop,,,
5UKNHEP3Z19O,0617cf9c543a2,1541483573,9,interaction item image,3755100,TH,"Khao Lak, Thailand",tablet,,,
CL53EBXE59PJ,e187bf2852bac,1541174914,73,interaction item image,1244960,BR,"Itacaré, Brazil",mobile,,,
E20CH016F2PO,5dfcd2ba64db5,1541255872,63,interaction item image,66297,CA,"Fort Lauderdale, USA",tablet,,,
DCP2C7IKRFZ2,877bd2adf01a7,1541388606,231,interaction item image,2031683,BR,"Cabo Frio, Brazil",mobile,,,
H94PFEY0UT7D,b2d21c808c8bc,1541069398,29,interaction item image,103232,CA,"Isla Holbox, Mexico",desktop,,,
8634P38R9XNP,657fd79df4a06,1541458199,63,interaction item image,98880,NZ,"Queenstown, New Zealand",desktop,,,
07926LUQSUGR,9ab80866062b4,1541339684,19,interaction item image,125461,AU,"Dubai, United Arab Emirates",desktop,,,
97Q7TWVT2357,f218edc856968,1541140285,101,clickout item,101782,RU,"Budapest, Hungary",desktop,5 Star|4 Star|Hotel|Motel|Resort|Hostal (ES)|Swimming Pool (Combined Filter)|Spa (Wellness Facility)|Restaurant,101773|1324836|96432|101761|152111|105618|1259546|1540633|95018|101782|2016547|976051|147919|105588|105619|92791,241|156|230|61|145|260|108|236|131|125|106|96|219|132|56|198
5H9MAC545HFM,c558bdeecead2,1541278551,21,interaction item image,3484138,BR,"Belo Horizonte, Brazil",mobile,,,
6M5RQV01VN62,73faae1400d9e,1541169279,134,interaction item image,9413176,BR,"Caldas Novas, Brazil",desktop,,,
CIJ2U71PBN1D,8be050d3f88c9,1541093470,42,interaction item image,78234,US,"Jacksonville, USA",desktop,,,
LITZBLRPULJZ,66586b8045da8,1541485330,14,interaction item image,1041834,IN,"Udaipur, India",desktop,,,
17KCUUHAH2MK,66f9e7cf93e68,1541104721,13,interaction item image,33056,IT,"Rotterdam, Netherlands",tablet,,,
PP2JD8TEQXNM,00c473d5b2b67,1541102294,188,interaction item image,97519,ES,"Corralejo, Spain",desktop,,,
N4HXIY7U8CM3,27d4cac733c2b,1541430743,184,interaction item image,2098770,NL,"Keswick, United Kingdom",desktop,,,
7OVWXVZI5HY0,44e05a21bbff8,1541282356,15,interaction item image,940956,AU,"Dallas, USA",tablet,,,
482X8DHJORML,6870d8088b14b,1541086088,95,interaction item image,42276,NL,"Amsterdam, Netherlands",mobile,,,
YLOQT94YLZ07,72cd31ce5d163,1541274155,245,interaction item image,4014478,NL,"Kanchanaburi, Thailand",desktop,,,
P8W52IJNGIUL,a1c1d9fe2ebd8,1541197076,44,interaction item image,9566318,BR,"Recife, Brazil",mobile,,,
S66NEEHZQZKI,28cac77434cda,1541517297,90,interaction item image,37632,UK,"Istanbul, Turkey",desktop,,,
KZHG7DB413UT,d221664ac89d1,1541374315,7,clickout item,87432,AR,"Varadero, Cuba",mobile,Good Rating,9230|87446|927941|9228|4500224|4263248|9237|84388|43314|9231|87432|43295|3193069|9238|93958|96563|3085440|87437|10691964|8326926|10677402,446|1013|251|275|165|208|499|332|182|206|106|166|164|79|149|109|195|103|37|53|152
XY35N6FC2N65,0cc7c15fb7fa0,1541076362,7,clickout item,9940372,PH,"Quezon City, Philippines",mobile,,9940372|3505970|4062734|378471|675161|3834988|1248947|1276441|1719357|2590924|4080258|6918496|8182922|6395760|9445222|7201336|2104340|2152530|2261368|5012986|476156|1322312|2880694|6765558|3216229,16|17|22|19|15|30|25|13|13|12|27|21|17|41|27|26|30|40|38|30|35|42|34|25|24
KODC0W1NCD7W,0f9ca86dea027,1541381726,10,interaction item image,428521,CA,"Windsor, Canada",desktop,,,
752HSD7QK53K,532dd6ab865b6,1541370581,13,interaction item image,104947,BR,"Fortaleza, Brazil",mobile,,,
1LUR2I8NPX2H,889a82c350e33,1541495896,27,interaction item image,1236238,AU,"Dubai, United Arab Emirates",desktop,,,
SEBDN6LGA5Z2,e2df4d61482a2,1541176152,13,interaction item image,1488475,DE,"Hamburg, Germany",desktop,,,
B4BTUWR0C08P,5d8e6973cf431,1541054626,77,interaction item image,99510,IN,"Mumbai, India",desktop,,,
2RNOVECLX3K2,8a4067a3eb4a9,1541041260,100,interaction item image,323921,BR,"São Paulo, Brazil",mobile,,,
0POWFZZYXZ4W,9a22c1c6429e8,1541293403,1,search for destination,"Florianópolis, Brazil",BR,"Florianópolis, Brazil",tablet,,,
0SBDJSRD6KQT,1d776df76b884,1541501033,5,interaction item image,2209794,TH,"Hua Hin, Thailand",tablet,,,
H3Y5ZPGYPYNP,a8d7d2783f2f5,1541514928,49,interaction item image,889575,RU,"Dubai, United Arab Emirates",desktop,,,
NOS9DIMOSCK7,8429aac830eb5,1541074719,147,interaction item image,931585,BR,"Bombinhas, Brazil",mobile,,,
9S4HWCYPVY1H,691e59f67c224,1541377140,3,filter selection,House / Apartment,US,"Berlin, Germany",mobile,House / Apartment,,
CNK879CR0OIF,ba23136a4f538,1541350107,31,interaction item image,394456,CH,"Villasimius, Italy",desktop,,,
Z6N6012E2KEH,6b96bee699102,1541124419,77,interaction item image,42551,US,"Tlajomulco de Zúñiga, Mexico",mobile,,,
9KXETFW3XZ5A,43ca32df3d3f2,1541195630,390,interaction item image,1190536,TR,"Bodrum, Turkey",mobile,,,
MMS1LED7ZDX8,914644a64f07b,1541506089,123,interaction item image,8874446,BR,"Porto Belo, Brazil",desktop,,,
6ABN4VY1L3E7,4a3eac05eca0c,1541344434,38,interaction item image,2866480,NL,"Errachidia, Morocco",mobile,,,
5P07M957QKWY,a8e0d13df8445,1541127173,3,clickout item,115742,MY,"Kuala Terengganu, Malaysia",mobile,,1584985|2742256|118020|674036|2839797|1236824|949635|3500256|818656|1883311|4646542|1837815|1587283|2200926|2200932|2164290|5107440|115742|6207360|1955271|1789565|2339680|1955277|9511556|2336024,29|24|34|42|41|44|26|20|34|30|21|19|24|18|32|31|25|24|13|24|20|16|17|26|27
144W9PM56MFC,3fb88786cddfd,1541099232,255,interaction item image,117545,BR,"Natal, Brazil",mobile,,,
SB2PA2GB70XF,f16cae6b95fd3,1541180825,9,interaction item image,2003559,BR,"Estes Park, USA",desktop,,,
4F44G2Y6DION,8071bef326279,1541528322,19,interaction item image,954433,US,"Gatlinburg, USA",desktop,,,
N77WRC6E5BQ3,5916a9d499a46,1541365767,111,interaction item info,1236563,GR,"Berlin, Germany",desktop,,,
EPVR5XK7IA21,282b8a703efbe,1541110408,2,clickout item,2707522,IT,"Livorno, Italy",desktop,,2707522|900801|24087|24126|5858390|24101|24095|24093|24109|24105|609126|24100|1727503|24114|1048914|934415|10019756|7211272,38|89|75|67|80|75|80|79|89|74|80|90|69|80|63|89|55|70
M56NF79FW7VK,eb18dd597e718,1541200181,4,interaction item image,2312102,BR,"Penha, Brazil",mobile,,,
UJW024S120QS,06b47a1ba191f,1541250047,8,interaction item image,81406,AU,"Athens, Greece",desktop,,,
U5P7RSHW45EU,c9f8a5760d235,1541190952,3,change of sort order,price only,UK,"Milton Keynes, United Kingdom",tablet,,,
8OZNNT72BPQ2,5cdc72e2398fb,1541135717,5,interaction item image,46370,HK,"London, United Kingdom",desktop,,,
Y0A1ILBO1R9D,ebb3b0d8fdd9b,1541544892,40,interaction item image,478321,BR,"Balneário Camboriú, Brazil",mobile,,,
F66O6WJEFFB0,1c0eb609a918e,1541292242,1,interaction item image,37515,TR,"Bursa, Turkey",mobile,,,
GWHM2JAJ1O66,2c9d2aa2751e4,1541102347,113,interaction item image,1258693,MX,"Barcelona, Spain",desktop,,,
2V8O3VJNIJ4Y,b714d8b711358,1541334208,2,change of sort order,interaction sort button,DE,"Amsterdam, Netherlands",desktop,,,
6WA63A1HJ2VD,34c98de3534e5,1541537956,9,interaction item image,22513,IT,"Bologna, Italy",desktop,,,
0BSU70P7SWNQ,9641dd2e5e6a0,1541411939,3,interaction item image,1453997,DE,"Berlin, Germany",mobile,,,
N5T85DRDV3JU,6503180f3e4d0,1541079217,8,filter selection,4 Star,IT,"Rome, Italy",mobile,Sort by Price|3 Star|4 Star,,
M4K9L02MWE2B,5f67391ff3c2a,1541037405,5,change of sort order,interaction sort button,JP,"Omuta, Japan",mobile,,,
AS3VPPF36A6H,37d75890a46f6,1541110369,3,change of sort order,price only,JP,"Chiba, Japan",mobile,,,
JFAM43VD6O19,9c1e58852ebd5,1541357631,65,interaction item image,27720,DE,"Lucerne, Switzerland",desktop,,,
UMC7A3GSY2R2,c74a3a0080ecb,1541054342,93,interaction item image,109274,NZ,"Sydney, Australia",desktop,,,
NP0FMRBC39UY,a9d9c2ca4a1a3,1541378642,13,interaction item image,7019508,MX,"Majahual, Mexico",desktop,,,
2AIATTCKUNTQ,dd2f2b876ae65,1541321040,1,clickout item,1339848,MY,"Port Dickson, Malaysia",mobile,,1339848|496141|4553004|8131766|1153426|3811810|6683606|8400372|1351828|2621838|2784325|1837709|5111312|519061|521336|2761520|674016|981929|9249982|1482717|8113288|2878931|1339918|2201652|2296560,98|71|75|11|41|145|22|80|28|33|134|37|17|29|33|47|89|33|20|101|39|34|32|33|21
O2758QF7JADX,2198425b9a12e,1541516909,31,interaction item info,3754390,MY,"Ranau, Malaysia",mobile,,,
D9JJXK4LMQ5P,e84844f850a77,1541050659,29,clickout item,16160,US,"London, United Kingdom",tablet,,16160|12652|12712|12640|12707|48062|46461|12763|47787|12653|18427|47065|48150|152905|365001|787341|926625|3218556|4493164|5123624|5748728|18426|46985|47774|47126,270|245|224|280|188|289|326|196|197|304|156|121|283|162|113|144|120|186|198|61|111|169|96|179|226
60GFF7ZSI71F,a349c89f807d2,1541423212,46,interaction item image,2591228,BR,"Campos do Jordão, Brazil",mobile,,,
SV1M8YHDZ7F1,e5abf978457fe,1541427144,3,filter selection,4 Star,PT,"Barcelona, Spain",desktop,3 Star|4 Star,,
E0X3D7OENU59,b72b034f8b426,1541267420,55,interaction item image,2777588,BR,"Bragança Paulista, Brazil",mobile,,,
E1YS53E36F2L,9c1814a959ddf,1541428259,7,interaction item image,40780,ES,"Oviedo, Spain",tablet,,,
UZEI3U6X0UJ6,2e1ba46b8ceb4,1541534290,41,interaction item image,8567,US,"Las Vegas, USA",desktop,,,
4AM6F1V1L626,323c4315223a8,1541091373,228,interaction item image,907485,UK,"Tallinn, Estonia",tablet,,,
VM7I3QW2I7LT,49ec0bd50ba6f,1541233231,178,interaction item image,9707522,IN,"Manali, India",desktop,,,
FQVSWJPPRKS9,95de88374a169,1541181994,24,interaction item image,104890,BR,"Florianópolis, Brazil",desktop,,,
6DF73YN0C5JW,c46e119c5357b,1541348394,34,interaction item image,18394,UK,"Heathrow, United Kingdom",mobile,,,
8IFGF4760S3F,f50da610ea9a6,1541539401,551,interaction item image,547771,BE,"Paris, France",tablet,,,
8OJDOKW5S3AB,e0b775cbb9f3a,1541237065,8,clickout item,3183440,AU,"Oslo, Norway",desktop,Best Value,5464556|3183440|2144018|42016|2097468|2208510|2628242|41860|85008|110446|149717|895581|5963566|5837014|41859|1870179|14075|85005|85443|1054624|41953|41924|10588590|85428|2459696,125|106|136|114|104|52|114|191|84|132|114|110|172|58|229|155|158|146|160|81|203|153|103|124|115
GD882V11ATP1,24c7dd18e4532,1541128438,399,interaction item image,10027098,US,"San Juan, Puerto Rico",mobile,,,
SSJNNHG3WKWA,63e71bc64dbcc,1541441053,37,change of sort order,price only,CL,"Santiago, Chile",desktop,,,
BQ3JUVT9A23O,737cef3c04de8,1541091359,3,interaction item image,1097072,PH,"Manila, Philippines",mobile,,,
ZDXXD1EJ49V8,d09da3255ed47,1541189727,99,interaction item image,1772793,MX,"Xalapa Enriquez, Mexico",mobile,,,
TTR063EXG6ZF,4df449ecf1845,1541156007,21,interaction item image,103623,JP,"Tokyo, Japan",mobile,,,
PVLN0H9RETRA,238504a754fad,1541446147,22,interaction item image,63903,US,"Santa Barbara, USA",desktop,,,
725R6H4H4FAU,de4e1d1e03513,1541457032,71,interaction item image,5066006,DE,"Aachen, Germany",tablet,,,
4PSLQYPO9H4W,0fab465ff34a3,1541144675,73,interaction item image,4342190,US,"London, United Kingdom",mobile,,,
2D0QI8LVF4IL,9233fb83c116b,1541163646,2731,interaction item image,2551262,IL,"Istanbul, Turkey",desktop,,,
2I1G0IQI51WO,a5eab85905733,1541313051,10,filter selection,Sort By Distance,JP,"Atami, Japan",mobile,Sort By Distance,,
IHQMFGZH1539,29d545067d41c,1541034698,11,interaction item image,2855422,BR,"Santiago, Chile",desktop,,,
C9CA1FN2FHQT,e0f95eb11c8db,1541276571,364,interaction item image,6430254,AA,"Istanbul, Turkey",mobile,,,
YYT26B32AUNA,7da7b78d9d86f,1541545562,178,interaction item image,34393,MX,"Puerto Vallarta, Mexico",desktop,,,
OYECN3WHU4M7,cbf5a295b0777,1541330016,14,interaction item image,6002460,JP,"Paris, France",tablet,,,
7FJWCSQHQ6GV,8380d012129b0,1541249645,56,interaction item image,149060,FR,"London, United Kingdom",desktop,,,
H92ZPM2RWYAT,3d2bde4c325bd,1541422863,262,interaction item image,1585485,BR,"Paracuru, Brazil",desktop,,,
J8PFH2RD7TI2,fcdbc6f1bd0e0,1541365915,41,interaction item image,53867,UK,"Copenhagen, Denmark",desktop,,,
1GHNTG6VAOGV,2ec984d4b461d,1541543814,307,interaction item image,42097,IT,"Amsterdam, Netherlands",mobile,,,
FAHOGAZ0DG1D,c94a19f7250f5,1541246781,6,interaction item image,1649739,BR,"Florianópolis, Brazil",mobile,,,
60P5VON47PM7,75734d3e8dacb,1541544422,38,interaction item image,1698675,UK,"Vienna, Austria",mobile,,,
LPXODVX3RYVJ,cc401d6c30489,1541174675,13,interaction item image,3122264,IN,"Varca, India",mobile,,,
66JSWWUU56DM,11141725062d0,1541435205,8,interaction item image,134886,IT,"Milan, Italy",desktop,,,
T4Z09PJ6614J,a1239be458703,1541030975,6,interaction item image,56376,US,"Amarillo, USA",mobile,,,
A3AJ2Q4JNR62,5f8c6c9a7dc2e,1541222712,148,interaction item image,7240714,MY,"Shah Alam, Malaysia",mobile,,,
PZ7X3K1VI9PX,fe5a71d221a58,1541283097,2,clickout item,3976294,BR,"Itapeva, Brazil",mobile,,6515150|3976294|3794924|10115500|3877954|4636286|3241440|9016328|2361226|4119270|8563984|2771518|2019083|2031769|4295146|8744104|7331382|2030981|2756829|5434782|3759424|7330946|4821070|2876176|11101060,54|35|41|58|35|83|83|25|78|36|47|27|50|78|44|32|83|45|50|27|50|119|43|34|114
7NKWLS3PJIYO,74fc486006805,1541356854,114,interaction item image,40656,IE,"Marbella, Spain",tablet,,,
2VFVIZKSGQ7D,a945fddc6a57d,1541182146,2,clickout item,42520,MX,"Manzanillo, Mexico",mobile,,43030|42996|437751|34295|42406|944763|42787|2396274|1333662|114260|42461|42520|2054338|1292688|3484124|3582962|3243960|944745|2681652|932863|3242723|1150837|3506268|2500438|1353140,106|131|116|121|38|72|34|44|46|93|53|82|26|46|24|32|122|28|17|39|46|46|30|45|27
PEQ04I46QT59,738c5cfee03a9,1541046448,3,clickout item,2924662,BR,"Trairi, Brazil",desktop,,2924662|1467947|2924824|5723822|4524394|3062556|3987048|6437134|6096542|8150186|2892334|2014009|2038485|4526372|9412504|5408831|2507382|9423332|8930636|5727434|6628684|4524322|5161420|6926058|3221718,86|141|187|194|58|53|56|74|48|35|74|48|56|23|185|57|74|101|144|113|40|58|36|59|74
MPP2AYWEDLL0,a07646a003ff2,1541487071,55,interaction item image,89081,UK,"St. Lawrence, Barbados",mobile,,,
BR9K3EMYN2MD,c967c42203e46,1541281450,72,interaction item image,99415,NZ,"Hong Kong, Hong Kong",desktop,,,
AICWVKBPNS7W,95b0aae37f956,1541509765,4,interaction item rating,7109804,UK,"Vieux Fort, Saint Lucia",desktop,,,
O89OBX7QHEL3,77cd2fc712268,1541450957,227,interaction item image,1389604,BR,"Puerto Iguazú, Argentina",mobile,,,
P5JR6B0O6ZI9,8351fdeb65204,1541214438,24,interaction item image,42743,MX,"Puerto Vallarta, Mexico",mobile,,,
S53A95HH6QVP,f5a3f54344195,1541531639,21,interaction item image,437756,MX,"Nuevo Vallarta, Mexico",mobile,,,
ZG5EY09YPXA6,b870c2efe56d9,1541366431,3,interaction item image,21138,IT,"Naples, Italy",tablet,,,
P8MEESA26RHW,78378e77e0520,1541296090,3,interaction item info,17171,IT,"Rome, Italy",mobile,,,
